,status,card_present_flag,bpay_biller_code,account,txn_description,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,customer_id,movement,long,lat,merchant_long,merchant_lat,year_month,weekday,distance
117,authorized,0.0,,ACC-1598451071,SALES-POS,Diana,995.57,2018-08-01,F,26,Elanora,QLD,2018-08-01T19:33:51.000+0000,11.28,CUS-2487424745,debit,153.41,-27.95,153.47,-28.13,2018-08,Wednesday,20.863100034253463
118,authorized,1.0,,ACC-964839203,SALES-POS,Michael,27953.53,2018-08-01,M,21,North Ward,QLD,2018-08-01T19:43:45.000+0000,31.37,CUS-2059096722,debit,146.92,-36.07,146.81,-19.25,2018-08,Wednesday,1870.3295961589213
119,authorized,1.0,,ACC-3881031190,POS,Richard,445.04,2018-08-01,M,37,Bucasia,QLD,2018-08-01T19:53:39.000+0000,23.86,CUS-3201519139,debit,149.19,-21.15,149.16,-21.03,2018-08,Wednesday,13.701429223223714
120,posted,,,ACC-2171593283,PAYMENT,Fernando,4331.5,2018-08-01,M,19,,,2018-08-01T20:00:00.000+0000,17.0,CUS-2317998716,debit,146.94,-36.04,,,2018-08,Wednesday,
121,posted,,,ACC-1650504218,PAYMENT,Marissa,1992.72,2018-08-01,F,23,,,2018-08-01T20:00:00.000+0000,33.0,CUS-2500783281,debit,145.01,-37.93,,,2018-08,Wednesday,
122,posted,,,ACC-182446574,INTER BANK,Tonya,117.08,2018-08-01,F,27,,,2018-08-01T20:00:00.000+0000,33.0,CUS-3026014945,debit,116.06,-32.0,,,2018-08,Wednesday,
123,posted,,,ACC-4281711154,PHONE BANK,Eric,35322.36,2018-08-01,M,42,,,2018-08-01T20:00:00.000+0000,36.0,CUS-3151318058,debit,144.98,-37.84,,,2018-08,Wednesday,
124,authorized,1.0,,ACC-1037050564,SALES-POS,Rhonda,1963.94,2018-08-01,F,40,Brisbane Airport,QLD,2018-08-01T20:09:28.000+0000,65.11,CUS-1614226872,debit,153.1,-27.66,153.12,-27.39,2018-08,Wednesday,30.087315680177824
125,authorized,0.0,,ACC-854938045,SALES-POS,James,6924.65,2018-08-01,M,28,Seven Mile Beach,TAS,2018-08-01T20:35:47.000+0000,17.13,CUS-4023861240,debit,147.63,-22.84,147.5,-42.86,2018-08,Wednesday,2226.1548442217836
126,posted,,,ACC-3536132544,INTER BANK,Heather,1679.94,2018-08-01,F,41,,,2018-08-01T21:00:00.000+0000,43.0,CUS-2348881191,debit,144.93,-37.79,,,2018-08,Wednesday,
127,authorized,1.0,,ACC-1217063613,SALES-POS,Kimberly,34.97,2018-08-01,F,27,Tullamarine,VIC,2018-08-01T21:01:28.000+0000,7.29,CUS-1739931018,debit,147.61,-37.82,144.84,-37.67,2018-08,Wednesday,244.118480762982
128,authorized,1.0,,ACC-3771436525,POS,Derek,614.93,2018-08-01,M,20,Camberwell,VIC,2018-08-01T21:19:59.000+0000,27.82,CUS-3325710106,debit,145.04,-37.92,145.06,-37.83,2018-08,Wednesday,10.160002716945032
129,authorized,0.0,,ACC-1598451071,POS,Diana,986.58,2018-08-01,F,26,Elanora,QLD,2018-08-01T21:38:31.000+0000,8.99,CUS-2487424745,debit,153.41,-27.95,153.47,-28.13,2018-08,Wednesday,20.863100034253463
130,authorized,0.0,,ACC-1683215619,POS,Barry,279.86,2018-08-01,M,38,Yass,NSW,2018-08-01T21:57:02.000+0000,21.79,CUS-1604596597,debit,138.67,-34.86,148.91,-34.84,2018-08,Wednesday,934.0188763104794
131,posted,,,ACC-1710017148,PAYMENT,Michelle,1569.58,2018-08-01,F,19,,,2018-08-01T22:00:00.000+0000,33.0,CUS-883482547,debit,150.82,-34.01,,,2018-08,Wednesday,
132,authorized,1.0,,ACC-1598451071,POS,Diana,976.26,2018-08-01,F,26,Labrador,QLD,2018-08-01T22:25:27.000+0000,10.32,CUS-2487424745,debit,153.41,-27.95,153.41,-27.94,2018-08,Wednesday,1.1119747169445446
133,authorized,1.0,,ACC-2897221629,POS,Scott,94.45,2018-08-01,M,23,Yagoona,NSW,2018-08-01T22:55:45.000+0000,19.04,CUS-511326734,debit,150.9,-34.37,151.01,-33.91,2018-08,Wednesday,52.14177477206843
134,posted,,,ACC-2988263882,PAYMENT,Michael,1884.41,2018-08-01,M,44,,,2018-08-01T23:00:00.000+0000,157.0,CUS-1233833708,debit,145.18,-37.9,,,2018-08,Wednesday,
135,posted,,,ACC-1973887809,PAYMENT,Antonio,1767.37,2018-08-01,M,26,,,2018-08-01T23:00:00.000+0000,29.0,CUS-1646621553,debit,115.78,-31.9,,,2018-08,Wednesday,
136,posted,,,ACC-1349834573,PAYMENT,Matthew,7014.77,2018-08-01,M,39,,,2018-08-01T23:00:00.000+0000,32.0,CUS-1790886359,debit,145.17,-37.84,,,2018-08,Wednesday,
137,authorized,1.0,,ACC-964839203,SALES-POS,Michael,27923.06,2018-08-02,M,21,Docklands,VIC,2018-08-02T00:05:27.000+0000,30.47,CUS-2059096722,debit,146.92,-36.07,144.95,-37.82,2018-08,Thursday,261.74033314566765
138,authorized,0.0,,ACC-3689607373,SALES-POS,Virginia,1074.43,2018-08-02,F,20,Rockingham,WA,2018-08-02T00:50:54.000+0000,15.16,CUS-127297539,debit,115.79,-31.79,115.74,-32.29,2018-08,Thursday,55.796877295663045
139,authorized,1.0,,ACC-1496451953,POS,Ricky,163.59,2018-08-02,M,43,Taylors Lakes,VIC,2018-08-02T01:15:05.000+0000,10.07,CUS-3142625864,debit,145.16,-37.84,144.78,-37.7,2018-08,Thursday,36.850765245189145
140,authorized,1.0,,ACC-588564840,SALES-POS,Isaiah,8306.12,2018-08-02,M,23,Mortdale,NSW,2018-08-02T01:52:49.000+0000,35.99,CUS-1462656821,debit,151.27,-33.76,151.06,-33.97,2018-08,Thursday,30.35222244185755
141,posted,,,ACC-1496451953,INTER BANK,Ricky,147.59,2018-08-02,M,43,,,2018-08-02T02:00:00.000+0000,16.0,CUS-3142625864,debit,145.16,-37.84,,,2018-08,Thursday,
142,authorized,1.0,,ACC-37709441,SALES-POS,Charles,128.21,2018-08-02,M,18,Arundel,QLD,2018-08-02T02:16:45.000+0000,32.06,CUS-3336454548,debit,153.41,-28.01,153.38,-27.95,2018-08,Thursday,7.293044470841393
143,authorized,1.0,,ACC-1334819143,SALES-POS,Christopher,58111.04,2018-08-02,M,33,Box Hill South,VIC,2018-08-02T02:43:47.000+0000,43.7,CUS-3117610635,debit,145.13,-37.7,145.12,-37.83,2018-08,Thursday,14.482213282869635
144,posted,,,ACC-1523339231,PAYMENT,Tim,54980.99,2018-08-02,M,40,,,2018-08-02T03:00:00.000+0000,47.0,CUS-1816693151,debit,115.83,-31.9,,,2018-08,Thursday,
145,posted,,,ACC-2890243754,PAYMENT,Joseph,223.93,2018-08-02,M,37,,,2018-08-02T03:00:00.000+0000,52.0,CUS-2695611575,debit,153.32,-27.93,,,2018-08,Thursday,
146,authorized,1.0,,ACC-3021093232,SALES-POS,Melissa,128.76,2018-08-02,F,30,Melbourne,VIC,2018-08-02T03:57:08.000+0000,36.07,CUS-55310383,debit,149.83,-29.47,144.96,-37.82,2018-08,Thursday,1031.7080307120036
147,posted,,,ACC-2270192619,PAYMENT,Darren,6630.82,2018-08-02,M,20,,,2018-08-02T04:00:00.000+0000,39.0,CUS-2110742437,debit,138.56,-35.27,,,2018-08,Thursday,
148,posted,,,ACC-3536132544,PAYMENT,Heather,1657.94,2018-08-02,F,41,,,2018-08-02T04:00:00.000+0000,22.0,CUS-2348881191,debit,144.93,-37.79,,,2018-08,Thursday,
149,authorized,1.0,,ACC-3689607373,SALES-POS,Virginia,1066.35,2018-08-02,F,20,Beechboro,WA,2018-08-02T04:26:29.000+0000,8.08,CUS-127297539,debit,115.79,-31.79,115.95,-31.87,2018-08,Thursday,17.538645102728683
150,authorized,1.0,,ACC-154431271,SALES-POS,Lori,15.93,2018-08-02,F,18,Southbank,VIC,2018-08-02T04:53:30.000+0000,22.49,CUS-3702001629,debit,153.09,-27.48,144.97,-37.83,2018-08,Thursday,1377.8899959653636
151,posted,,,ACC-2171593283,PAYMENT,Fernando,4298.5,2018-08-02,M,19,,,2018-08-02T05:00:00.000+0000,33.0,CUS-2317998716,debit,146.94,-36.04,,,2018-08,Thursday,
152,posted,,,ACC-2890243754,PAYMENT,Joseph,205.93,2018-08-02,M,37,,,2018-08-02T05:00:00.000+0000,18.0,CUS-2695611575,debit,153.32,-27.93,,,2018-08,Thursday,
153,posted,,,ACC-3481401842,PAYMENT,Tiffany,213.37,2018-08-02,F,25,,,2018-08-02T06:00:00.000+0000,46.0,CUS-1669695324,debit,115.74,-31.72,,,2018-08,Thursday,
154,posted,,,ACC-211792489,PAYMENT,Jacqueline,3117.58,2018-08-02,F,30,,,2018-08-02T06:00:00.000+0000,47.0,CUS-497688347,debit,138.63,-34.93,,,2018-08,Thursday,
155,authorized,1.0,,ACC-4281711154,POS,Eric,35305.32,2018-08-02,M,42,Bairnsdale,VIC,2018-08-02T06:28:34.000+0000,17.04,CUS-3151318058,debit,144.98,-37.84,147.63,-37.83,2018-08,Thursday,232.7175383707579
156,posted,,,ACC-2231965366,PAYMENT,Linda,1580.32,2018-08-02,F,35,,,2018-08-02T07:00:00.000+0000,33.0,CUS-2155701614,debit,144.96,-37.84,,,2018-08,Thursday,
157,posted,,,ACC-2259139624,INTER BANK,Cindy,1146.46,2018-08-02,F,19,,,2018-08-02T07:00:00.000+0000,22.0,CUS-3174332735,debit,144.66,-37.91,,,2018-08,Thursday,
158,posted,,,ACC-2776252858,INTER BANK,Kristin,2074.79,2018-08-02,F,43,,,2018-08-02T07:00:00.000+0000,197.0,CUS-4123612273,debit,144.95,-37.76,,,2018-08,Thursday,
159,authorized,0.0,,ACC-847145727,POS,Michael,50671.14,2018-08-02,M,19,West Perth,WA,2018-08-02T07:20:44.000+0000,1692.56,CUS-1609060617,debit,115.9,-31.92,115.84,-31.95,2018-08,Thursday,6.572011628880488
160,authorized,1.0,,ACC-1037050564,POS,Rhonda,1917.11,2018-08-02,F,40,Capalaba,QLD,2018-08-02T07:57:46.000+0000,46.83,CUS-1614226872,debit,153.1,-27.66,153.19,-27.53,2018-08,Thursday,16.95904148055428
161,posted,,,ACC-2776252858,PAYMENT,Kristin,2031.79,2018-08-02,F,43,,,2018-08-02T08:00:00.000+0000,43.0,CUS-4123612273,debit,144.95,-37.76,,,2018-08,Thursday,
162,posted,,,ACC-574997646,PAYMENT,Mackenzie,38.55,2018-08-02,F,18,,,2018-08-02T08:00:00.000+0000,151.0,CUS-586638664,debit,150.79,-33.64,,,2018-08,Thursday,
163,authorized,1.0,,ACC-2828321672,POS,Stephanie,463.96,2018-08-02,F,53,Clayfield,QLD,2018-08-02T08:08:02.000+0000,6.48,CUS-1005756958,debit,153.03,-27.51,153.05,-27.42,2018-08,Thursday,10.200325406199978
164,authorized,1.0,,ACC-3879258709,POS,Natasha,186236.3,2018-08-02,F,40,Belrose,NSW,2018-08-02T08:16:34.000+0000,108.65,CUS-527400765,debit,143.83,-37.66,151.21,-33.7,2018-08,Thursday,798.472915545878
165,authorized,0.0,,ACC-3954677887,POS,Ruth,17.44,2018-08-02,F,47,Kingsley,WA,2018-08-02T08:25:07.000+0000,20.87,CUS-3716701010,debit,115.72,-32.28,115.81,-31.82,2018-08,Thursday,51.84804489053232
166,authorized,1.0,,ACC-4065652575,SALES-POS,Lucas,2293.86,2018-08-02,M,21,Adelaide,SA,2018-08-02T08:33:40.000+0000,41.49,CUS-1117979751,debit,115.81,-31.82,138.6,-34.92,2018-08,Thursday,2139.4357221783357
167,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,968.15,2018-08-02,F,26,Burleigh Heads,QLD,2018-08-02T08:42:13.000+0000,8.11,CUS-2487424745,debit,153.41,-27.95,153.45,-28.09,2018-08,Thursday,16.05459929395225
168,authorized,1.0,,ACC-2153562714,POS,Linda,847.49,2018-08-02,F,24,Warwick,WA,2018-08-02T08:50:46.000+0000,12.97,CUS-423725039,debit,116.0,-31.88,115.81,-31.85,2018-08,Thursday,18.250725625517966
169,authorized,1.0,,ACC-354106658,SALES-POS,Christine,4428.26,2018-08-02,F,39,Melbourne,VIC,2018-08-02T08:59:18.000+0000,46.12,CUS-2376382098,debit,151.04,-33.8,144.96,-37.82,2018-08,Thursday,707.1001276440714
170,posted,,,ACC-3485804958,PAYMENT,Jessica,16394.78,2018-08-02,F,34,,,2018-08-02T09:00:00.000+0000,27.0,CUS-1196156254,debit,138.52,-35.01,,,2018-08,Thursday,
171,posted,,,ACC-1516130869,INTER BANK,Jessica,104.4,2018-08-02,F,21,,,2018-08-02T09:00:00.000+0000,39.0,CUS-325142416,debit,130.84,-12.45,,,2018-08,Thursday,
172,authorized,0.0,,ACC-3084464802,POS,Susan,842.07,2018-08-02,F,19,Wollert,VIC,2018-08-02T09:03:53.000+0000,25.7,CUS-1928710999,debit,145.15,-37.76,145.03,-37.62,2018-08,Thursday,18.810163570206857
173,authorized,1.0,,ACC-4163822186,SALES-POS,Karen,2986.34,2018-08-02,F,26,Kidman Park,SA,2018-08-02T09:08:08.000+0000,35.6,CUS-2630892467,debit,149.03,-34.97,138.53,-34.91,2018-08,Thursday,956.6819687196809
174,authorized,1.0,,ACC-1037050564,POS,Rhonda,1872.72,2018-08-02,F,40,Kalbarri,WA,2018-08-02T09:12:22.000+0000,44.39,CUS-1614226872,debit,153.1,-27.66,114.17,-27.7,2018-08,Thursday,3816.92736812548
175,authorized,1.0,,ACC-1037050564,POS,Rhonda,1845.04,2018-08-02,F,40,Greenslopes,QLD,2018-08-02T09:16:36.000+0000,27.68,CUS-1614226872,debit,153.1,-27.66,153.05,-27.51,2018-08,Thursday,17.39198583564778
176,authorized,1.0,,ACC-1037050564,POS,Rhonda,1826.34,2018-08-02,F,40,Coffs Harbour,NSW,2018-08-02T09:25:05.000+0000,18.7,CUS-1614226872,debit,153.1,-27.66,153.11,-30.3,2018-08,Thursday,293.556147753693
177,authorized,1.0,,ACC-1037050564,SALES-POS,Rhonda,1816.34,2018-08-02,F,40,Caffey,QLD,2018-08-02T09:29:19.000+0000,10.0,CUS-1614226872,debit,153.1,-27.66,152.22,-27.7,2018-08,Thursday,86.76737132537886
178,authorized,1.0,,ACC-847145727,SALES-POS,Michael,50657.65,2018-08-02,M,19,Perth,WA,2018-08-02T09:33:33.000+0000,13.49,CUS-1609060617,debit,115.9,-31.92,115.86,-31.95,2018-08,Thursday,5.0375367965948215
179,authorized,0.0,,ACC-1788473090,SALES-POS,Rachael,344.8,2018-08-02,F,21,Doncaster,VIC,2018-08-02T09:37:47.000+0000,20.26,CUS-134193016,debit,145.06,-37.95,145.13,-37.79,2018-08,Thursday,18.822537227068395
180,authorized,1.0,,ACC-1598451071,POS,Diana,956.92,2018-08-02,F,26,Labrador,QLD,2018-08-02T09:46:16.000+0000,11.23,CUS-2487424745,debit,153.41,-27.95,153.4,-27.97,2018-08,Thursday,2.4313628625843853
181,authorized,1.0,,ACC-1279356312,POS,Tyler,1035.55,2018-08-02,M,44,Rye,VIC,2018-08-02T09:50:30.000+0000,31.81,CUS-1892177589,debit,144.79,-37.73,144.82,-38.37,2018-08,Thursday,71.21319560300645
182,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,949.22,2018-08-02,F,26,Ormeau,QLD,2018-08-02T09:54:44.000+0000,7.7,CUS-2487424745,debit,153.41,-27.95,153.24,-27.76,2018-08,Thursday,26.938228586264206
183,authorized,1.0,,ACC-4065652575,SALES-POS,Lucas,2285.02,2018-08-02,M,21,Melville,WA,2018-08-02T09:58:58.000+0000,8.84,CUS-1117979751,debit,115.81,-31.82,115.79,-32.05,2018-08,Thursday,25.644301783928412
184,authorized,1.0,,ACC-721712940,POS,Andrew,49743.84,2018-08-02,M,78,East Melbourne,VIC,2018-08-02T10:12:40.000+0000,12.37,CUS-1646183815,debit,145.09,-37.82,144.97,-37.81,2018-08,Thursday,10.599244318826212
185,authorized,1.0,,ACC-559365433,SALES-POS,Mary,159.66,2018-08-02,F,64,Mount Beauty,VIC,2018-08-02T10:29:20.000+0000,31.5,CUS-1654129794,debit,147.31,-42.88,147.17,-36.74,2018-08,Thursday,682.8411906878723
186,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,521.73,2018-08-02,F,24,Narre Warren,VIC,2018-08-02T10:46:00.000+0000,17.12,CUS-3378712515,debit,145.45,-37.74,145.31,-38.02,2018-08,Thursday,33.47129524001439
187,posted,,,ACC-3541460373,PAYMENT,Jeffrey,2476.66,2018-08-02,M,24,,,2018-08-02T11:00:00.000+0000,41.0,CUS-1433879684,debit,145.0,-37.83,,,2018-08,Thursday,
188,posted,,0,ACC-4163822186,PAY/SALARY,Karen,3907.05,2018-08-02,F,26,,,2018-08-02T11:00:00.000+0000,920.71,CUS-2630892467,credit,149.03,-34.97,,,2018-08,Thursday,
189,posted,,,ACC-1608363396,INTER BANK,Robert,1667.91,2018-08-02,M,20,,,2018-08-02T11:00:00.000+0000,24.0,CUS-2688605418,debit,151.22,-33.87,,,2018-08,Thursday,
190,authorized,1.0,,ACC-3485804958,POS,Jessica,16373.36,2018-08-02,F,34,Unley,SA,2018-08-02T11:00:54.000+0000,21.42,CUS-1196156254,debit,138.52,-35.01,138.61,-34.95,2018-08,Thursday,10.57059768805685
191,authorized,1.0,,ACC-1598451071,POS,Diana,941.23,2018-08-02,F,26,Runaway Bay,QLD,2018-08-02T11:06:35.000+0000,7.99,CUS-2487424745,debit,153.41,-27.95,153.4,-27.91,2018-08,Thursday,4.5553110681830375
192,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,931.76,2018-08-02,F,26,Byron Bay,NSW,2018-08-02T11:12:16.000+0000,9.47,CUS-2487424745,debit,153.41,-27.95,153.6,-28.65,2018-08,Thursday,80.0282670161136
193,authorized,1.0,,ACC-37709441,POS,Charles,107.79,2018-08-02,M,18,Labrador,QLD,2018-08-02T11:29:19.000+0000,20.42,CUS-3336454548,debit,153.41,-28.01,153.4,-27.94,2018-08,Thursday,7.845434839798277
194,authorized,1.0,,ACC-1516130869,POS,Jessica,96.25,2018-08-02,F,21,Darwin City,NT,2018-08-02T11:35:00.000+0000,8.15,CUS-325142416,debit,130.84,-12.45,130.84,-12.46,2018-08,Thursday,1.1119747169445446
195,authorized,1.0,,ACC-1973887809,POS,Antonio,1742.72,2018-08-02,M,26,Fremantle,WA,2018-08-02T11:40:40.000+0000,24.65,CUS-1646621553,debit,115.78,-31.9,115.75,-32.05,2018-08,Thursday,16.917514926797345
196,authorized,0.0,,ACC-211792489,POS,Jacqueline,3047.08,2018-08-02,F,30,Goulburn,NSW,2018-08-02T11:46:21.000+0000,70.5,CUS-497688347,debit,138.63,-34.93,149.72,-34.76,2018-08,Thursday,1011.7069375663053
197,authorized,1.0,,ACC-414431115,SALES-POS,Amy,4.41,2018-08-02,F,43,Eden,NSW,2018-08-02T11:52:02.000+0000,23.45,CUS-2599279756,debit,142.77,-37.06,149.9,-37.06,2018-08,Thursday,632.5247385762542
198,authorized,1.0,,ACC-4281711154,POS,Eric,35254.08,2018-08-02,M,42,Heyfield,VIC,2018-08-02T11:57:43.000+0000,51.24,CUS-3151318058,debit,144.98,-37.84,146.79,-37.98,2018-08,Thursday,159.55014632710072
199,posted,,0,ACC-721712940,PAY/SALARY,Andrew,50526.26,2018-08-02,M,78,,,2018-08-02T12:00:00.000+0000,782.42,CUS-1646183815,credit,145.09,-37.82,,,2018-08,Thursday,
200,posted,,,ACC-3879258709,PHONE BANK,Natasha,186195.3,2018-08-02,F,40,,,2018-08-02T12:00:00.000+0000,41.0,CUS-527400765,debit,143.83,-37.66,,,2018-08,Thursday,
201,posted,,,ACC-966140392,PAYMENT,Joseph,715.75,2018-08-02,M,21,,,2018-08-02T12:00:00.000+0000,35.0,CUS-537508723,debit,147.08,-37.97,,,2018-08,Thursday,
202,authorized,1.0,,ACC-211792489,POS,Jacqueline,3008.22,2018-08-02,F,30,Uraidla,SA,2018-08-02T12:10:00.000+0000,38.86,CUS-497688347,debit,138.63,-34.93,138.75,-34.96,2018-08,Thursday,11.43453044824089
203,authorized,1.0,,ACC-1438600314,SALES-POS,Maria,1903.7,2018-08-02,F,35,Yass,NSW,2018-08-02T12:26:40.000+0000,32.97,CUS-2650223890,debit,138.69,-34.84,148.91,-34.84,2018-08,Thursday,932.306669433317
204,authorized,0.0,,ACC-964839203,POS,Michael,27898.89,2018-08-02,M,21,Leopold,VIC,2018-08-02T12:43:20.000+0000,24.17,CUS-2059096722,debit,146.92,-36.07,144.46,-38.19,2018-08,Thursday,321.11231399183936
205,posted,,,ACC-588564840,INTER BANK,Isaiah,8189.12,2018-08-02,M,23,,,2018-08-02T13:00:00.000+0000,117.0,CUS-1462656821,debit,151.27,-33.76,,,2018-08,Thursday,
206,posted,,0,ACC-2107684084,PAY/SALARY,Richard,2511.5,2018-08-02,M,22,,,2018-08-02T13:00:00.000+0000,2218.73,CUS-2283904812,credit,145.03,-37.88,,,2018-08,Thursday,
207,posted,,,ACC-4274272854,PAYMENT,Timothy,2666.12,2018-08-02,M,20,,,2018-08-02T13:00:00.000+0000,15.0,CUS-2484453271,debit,145.23,-37.86,,,2018-08,Thursday,
208,authorized,1.0,,ACC-2249586092,SALES-POS,Edward,4158.41,2018-08-02,M,19,Kardinya,WA,2018-08-02T13:00:00.000+0000,13.75,CUS-443776336,debit,115.98,-32.07,115.82,-32.07,2018-08,Thursday,15.076597470169954
209,authorized,1.0,,ACC-2897221629,SALES-POS,Scott,86.96,2018-08-02,M,23,Narellan,NSW,2018-08-02T13:18:10.000+0000,7.49,CUS-511326734,debit,150.9,-34.37,150.73,-34.04,2018-08,Thursday,39.885541892688124
210,authorized,1.0,,ACC-37709441,SALES-POS,Charles,92.48,2018-08-02,M,18,Mermaid Waters,QLD,2018-08-02T13:36:21.000+0000,15.31,CUS-3336454548,debit,153.41,-28.01,153.41,-28.05,2018-08,Thursday,4.447686780286867
211,authorized,0.0,,ACC-3326339947,POS,Eric,3130.0,2018-08-02,M,22,Lewisham,NSW,2018-08-02T13:54:32.000+0000,28.51,CUS-326006476,debit,151.18,-33.8,151.15,-33.9,2018-08,Thursday,11.459640460818974
212,posted,,,ACC-1349834573,PAYMENT,Matthew,6954.77,2018-08-02,M,39,,,2018-08-02T14:00:00.000+0000,60.0,CUS-1790886359,debit,145.17,-37.84,,,2018-08,Thursday,
213,posted,,0,ACC-1903037542,PAY/SALARY,Jeffrey,1811.47,2018-08-02,M,30,,,2018-08-02T14:00:00.000+0000,1808.62,CUS-860700529,credit,153.05,-27.61,,,2018-08,Thursday,
214,authorized,1.0,,ACC-1973887809,POS,Antonio,1712.39,2018-08-02,M,26,Leederville,WA,2018-08-02T14:10:03.000+0000,30.33,CUS-1646621553,debit,115.78,-31.9,115.84,-31.94,2018-08,Thursday,7.2006289561467245
215,authorized,1.0,,ACC-2681137560,SALES-POS,Nathaniel,14.26,2018-08-02,M,31,Ryde,NSW,2018-08-02T14:15:58.000+0000,20.07,CUS-2083971310,debit,151.11,-33.99,151.11,-33.81,2018-08,Thursday,20.015120730019184
216,authorized,0.0,,ACC-2920611728,POS,Tyler,1948.27,2018-08-02,M,69,Melbourne,VIC,2018-08-02T14:21:53.000+0000,20.78,CUS-1388323263,debit,144.96,-37.76,144.98,-37.83,2018-08,Thursday,7.979728425035521
217,authorized,1.0,,ACC-3827517394,POS,Craig,30130.77,2018-08-02,M,28,Lavender Bay,NSW,2018-08-02T14:27:48.000+0000,32.67,CUS-2663907001,debit,151.12,-33.89,151.21,-33.84,2018-08,Thursday,9.999013046523425
218,authorized,1.0,,ACC-182446574,POS,Tonya,66.15,2018-08-02,F,27,Northgate,QLD,2018-08-02T14:33:43.000+0000,50.93,CUS-3026014945,debit,116.06,-32.0,153.07,-27.39,2018-08,Thursday,3593.9707839738003
219,authorized,1.0,,ACC-3084464802,SALES-POS,Susan,823.87,2018-08-02,F,19,Sunbury,VIC,2018-08-02T14:45:33.000+0000,18.2,CUS-1928710999,debit,145.15,-37.76,144.73,-37.58,2018-08,Thursday,42.036862219267455
220,authorized,1.0,,ACC-4281711154,POS,Eric,35238.13,2018-08-02,M,42,Glengala,VIC,2018-08-02T14:51:28.000+0000,15.95,CUS-3151318058,debit,144.98,-37.84,144.82,-37.78,2018-08,Thursday,15.558051267803117
221,authorized,1.0,,ACC-1037050564,SALES-POS,Rhonda,1791.0,2018-08-02,F,40,Browns Plains,QLD,2018-08-02T14:57:23.000+0000,25.34,CUS-1614226872,debit,153.1,-27.66,153.04,-27.66,2018-08,Thursday,5.9105027214268775
222,posted,,0,ACC-2988263882,PAY/SALARY,Michael,2480.74,2018-08-02,M,44,,,2018-08-02T15:00:00.000+0000,596.33,CUS-1233833708,credit,145.18,-37.9,,,2018-08,Thursday,
223,posted,,,ACC-1037050564,PAYMENT,Rhonda,1758.0,2018-08-02,F,40,,,2018-08-02T15:00:00.000+0000,33.0,CUS-1614226872,debit,153.1,-27.66,,,2018-08,Thursday,
224,posted,,0,ACC-2970114956,PAY/SALARY,Robert,6722.85,2018-08-02,M,26,,,2018-08-02T15:00:00.000+0000,1433.98,CUS-880898248,credit,144.89,-37.69,,,2018-08,Thursday,
225,authorized,1.0,,ACC-1788473090,SALES-POS,Rachael,332.57,2018-08-02,F,21,Doncaster,VIC,2018-08-02T15:03:41.000+0000,12.23,CUS-134193016,debit,145.06,-37.95,145.13,-37.78,2018-08,Thursday,19.87722808533121
226,authorized,1.0,,ACC-3536132544,POS,Heather,1550.27,2018-08-02,F,41,Parkville,VIC,2018-08-02T15:10:15.000+0000,107.67,CUS-2348881191,debit,144.93,-37.79,144.96,-37.8,2018-08,Thursday,2.862009264892386
227,authorized,1.0,,ACC-2674800293,SALES-POS,Elizabeth,24268.73,2018-08-02,F,50,Mckinnon,VIC,2018-08-02T15:16:50.000+0000,10.13,CUS-2977593493,debit,144.96,-37.69,145.05,-37.91,2018-08,Thursday,25.709195706230577
228,authorized,0.0,,ACC-1903037542,SALES-POS,Jeffrey,1789.31,2018-08-02,M,30,Toowoomba,QLD,2018-08-02T15:23:25.000+0000,22.16,CUS-860700529,debit,153.05,-27.61,151.97,-27.57,2018-08,Thursday,106.52709525707698
229,authorized,1.0,,ACC-3941181087,SALES-POS,Paul,1014.72,2018-08-02,M,25,Gooseberry Hill,WA,2018-08-02T15:29:59.000+0000,41.66,CUS-3989008654,debit,115.79,-31.94,116.05,-31.96,2018-08,Thursday,24.6317874785898
230,authorized,1.0,,ACC-819621312,SALES-POS,Michele,1236.27,2018-08-02,F,30,Sydney,NSW,2018-08-02T15:36:34.000+0000,8.18,CUS-1271030853,debit,145.04,-37.85,151.21,-33.87,2018-08,Thursday,710.3537095416502
231,authorized,1.0,,ACC-847145727,SALES-POS,Michael,50637.85,2018-08-02,M,19,Ravenswood,WA,2018-08-02T15:43:09.000+0000,19.8,CUS-1609060617,debit,115.9,-31.92,115.83,-32.58,2018-08,Thursday,73.6834800861367
232,authorized,1.0,,ACC-2153562714,SALES-POS,Linda,842.78,2018-08-02,F,24,Subiaco,WA,2018-08-02T15:49:44.000+0000,4.71,CUS-423725039,debit,116.0,-31.88,115.82,-31.95,2018-08,Thursday,18.687720830283254
233,authorized,1.0,,ACC-1973887809,SALES-POS,Antonio,1663.59,2018-08-02,M,26,Claremont,WA,2018-08-02T15:56:18.000+0000,48.8,CUS-1646621553,debit,115.78,-31.9,115.78,-31.98,2018-08,Thursday,8.895585648065047
234,posted,,0,ACC-414431115,PAY/SALARY,Amy,1634.77,2018-08-02,F,43,,,2018-08-02T16:00:00.000+0000,1630.36,CUS-2599279756,credit,142.77,-37.06,,,2018-08,Thursday,
